mode	domain	dim	var	trial_idx	n_tiles	oddball_idx	saved_avg	recomp_avg	len_saved	len_recomp	multiset_match	avg_match	audit_status
var_balanced	regular_polygons	3	3	35	6	4	662.4	662.4	5	5	1	1	ok
var_balanced	regular_polygons	3	3	36	6	6	59.4	59.4	5	5	1	1	ok
var_balanced	regular_polygons	3	3	37	6	1	1178.0	1178.0	5	5	1	1	ok
var_balanced	regular_polygons	3	3	38	6	3	754.2	754.2	5	5	1	1	ok
var_balanced	regular_polygons	3	3	39	6	6	258.6	258.6	5	5	1	1	ok
var_balanced	regular_polygons	3	3	40	6	1	44.4	44.4	5	5	1	1	ok
var_balanced	regular_polygons	3	3	41	6	5	827.0	827.0	5	5	1	1	ok
var_balanced	regular_polygons	3	3	42	6	1	493.4	493.4	5	5	1	1	ok
var_balanced	regular_polygons	3	3	43	6	5	309.6	309.6	5	5	1	1	ok
var_balanced	regular_polygons	3	3	44	6	6	402.0	402.0	5	5	1	1	ok
var_balanced	regular_polygons	3	3	45	6	6	263.0	263.0	5	5	1	1	ok
var_balanced	regular_polygons	3	3	46	6	4	945.4	945.4	5	5	1	1	ok
var_balanced	regular_polygons	3	3	47	6	1	243.2	243.2	5	5	1	1	ok
var_balanced	regular_polygons	3	3	48	6	4	1036.0	1036.0	5	5	1	1	ok
var_balanced	regular_polygons	3	3	49	6	2	611.2	611.2	5	5	1	1	ok
var_balanced	regular_polygons	3	3	50	6	6	516.0	516.0	5	5	1	1	ok
var_balanced	regular_polygons	3	3	51	6	6	1004.8	1004.8	5	5	1	1	ok
var_balanced	regular_polygons	3	3	52	6	6	210.2	210.2	5	5	1	1	ok
var_balanced	regular_polygons	3	3	53	6	1	799.8	799.8	5	5	1	1	ok
var_balanced	regular_polygons	3	3	54	6	5	311.4	311.4	5	5	1	1	ok
var_balanced	regular_polygons	3	3	55	6	4	291.8	291.8	5	5	1	1	ok
var_balanced	regular_polygons	3	3	56	6	3	112.4	112.4	5	5	1	1	ok
var_balanced	regular_polygons	3	3	57	6	3	558.2	558.2	5	5	1	1	ok
var_balanced	regular_polygons	3	3	58	6	2	361.2	361.2	5	5	1	1	ok
var_balanced	regular_polygons	3	3	59	6	3	161.2	161.2	5	5	1	1	ok
var_balanced	regular_polygons	3	3	60	6	3	657.4	657.4	5	5	1	1	ok
var_balanced	regular_polygons	3	3	61	6	2	561.4	561.4	5	5	1	1	ok
var_balanced	regular_polygons	3	3	62	6	2	547.8	547.8	5	5	1	1	ok
var_balanced	regular_polygons	3	4	0	6	3	466.2	466.2	5	5	1	1	ok
var_balanced	regular_polygons	3	4	1	6	1	605.4	605.4	5	5	1	1	ok
var_balanced	regular_polygons	3	4	2	6	1	629.8	629.8	5	5	1	1	ok
var_balanced	regular_polygons	3	4	3	6	6	870.0	870.0	5	5	1	1	ok
var_balanced	regular_polygons	3	4	4	6	3	857.6	857.6	5	5	1	1	ok
var_balanced	regular_polygons	3	4	5	6	6	141.0	141.0	5	5	1	1	ok
var_balanced	regular_polygons	3	4	6	6	5	668.4	668.4	5	5	1	1	ok
var_balanced	regular_polygons	3	4	7	6	1	396.2	396.2	5	5	1	1	ok
var_balanced	regular_polygons	3	4	8	6	2	830.2	830.2	5	5	1	1	ok
var_balanced	regular_polygons	3	4	9	6	2	542.6	542.6	5	5	1	1	ok
var_balanced	regular_polygons	3	4	10	6	5	123.4	123.4	5	5	1	1	ok
var_balanced	regular_polygons	3	4	11	6	6	557.0	557.0	5	5	1	1	ok
var_balanced	regular_polygons	3	4	12	6	2	703.0	703.0	5	5	1	1	ok
var_balanced	regular_polygons	3	4	13	6	6	553.6	553.6	5	5	1	1	ok
var_balanced	regular_polygons	3	4	14	6	3	405.8	405.8	5	5	1	1	ok
var_balanced	regular_polygons	3	4	15	6	4	805.8	805.8	5	5	1	1	ok
var_balanced	regular_polygons	3	4	16	6	4	185.4	185.4	5	5	1	1	ok
var_balanced	regular_polygons	3	4	17	6	6	812.6	812.6	5	5	1	1	ok
var_balanced	regular_polygons	3	4	18	6	5	638.4	638.4	5	5	1	1	ok
var_balanced	regular_polygons	3	4	19	6	4	244.0	244.0	5	5	1	1	ok
var_balanced	regular_polygons	3	4	20	6	2	141.6	141.6	5	5	1	1	ok
var_balanced	regular_polygons	3	4	21	6	5	398.2	398.2	5	5	1	1	ok
var_balanced	regular_polygons	3	4	22	6	2	620.0	620.0	5	5	1	1	ok
var_balanced	regular_polygons	3	4	23	6	6	289.6	289.6	5	5	1	1	ok
var_balanced	regular_polygons	3	4	24	6	3	701.6	701.6	5	5	1	1	ok
var_balanced	regular_polygons	3	4	25	6	6	568.2	568.2	5	5	1	1	ok
var_balanced	regular_polygons	3	4	26	6	2	826.0	826.0	5	5	1	1	ok
var_balanced	regular_polygons	3	4	27	6	3	817.6	817.6	5	5	1	1	ok
var_balanced	regular_polygons	3	4	28	6	4	291.2	291.2	5	5	1	1	ok
var_balanced	regular_polygons	3	4	29	6	2	427.0	427.0	5	5	1	1	ok
var_balanced	regular_polygons	3	4	30	6	4	716.4	716.4	5	5	1	1	ok
var_balanced	regular_polygons	3	4	31	6	6	242.8	242.8	5	5	1	1	ok
var_balanced	regular_polygons	3	4	32	6	1	1035.0	1035.0	5	5	1	1	ok
var_balanced	regular_polygons	3	4	33	6	1	983.6	983.6	5	5	1	1	ok
var_balanced	regular_polygons	3	4	34	6	6	630.2	630.2	5	5	1	1	ok
var_balanced	regular_polygons	3	4	35	6	3	250.6	250.6	5	5	1	1	ok
var_balanced	regular_polygons	3	4	36	6	6	232.6	232.6	5	5	1	1	ok
var_balanced	regular_polygons	3	4	37	6	4	492.8	492.8	5	5	1	1	ok
var_balanced	regular_polygons	3	4	38	6	1	599.2	599.2	5	5	1	1	ok
var_balanced	regular_polygons	3	4	39	6	1	680.4	680.4	5	5	1	1	ok
var_balanced	regular_polygons	3	4	40	6	2	1092.2	1092.2	5	5	1	1	ok
var_balanced	regular_polygons	3	4	41	6	3	139.8	139.8	5	5	1	1	ok
var_balanced	regular_polygons	3	4	42	6	6	598.8	598.8	5	5	1	1	ok
var_balanced	regular_polygons	3	4	43	6	4	441.0	441.0	5	5	1	1	ok
var_balanced	regular_polygons	3	4	44	6	1	806.2	806.2	5	5	1	1	ok
var_balanced	regular_polygons	3	4	45	6	4	240.2	240.2	5	5	1	1	ok
var_balanced	regular_polygons	3	4	46	6	5	703.2	703.2	5	5	1	1	ok
var_balanced	regular_polygons	3	4	47	6	5	749.6	749.6	5	5	1	1	ok
var_balanced	regular_polygons	3	4	48	6	6	592.8	592.8	5	5	1	1	ok
var_balanced	regular_polygons	3	4	49	6	1	776.4	776.4	5	5	1	1	ok
var_balanced	regular_polygons	3	4	50	6	4	432.6	432.6	5	5	1	1	ok
var_balanced	regular_polygons	3	4	51	6	1	451.6	451.6	5	5	1	1	ok
var_balanced	regular_polygons	3	4	52	6	2	500.8	500.8	5	5	1	1	ok
var_balanced	regular_polygons	3	4	53	6	6	282.2	282.2	5	5	1	1	ok
var_balanced	regular_polygons	3	4	54	6	1	425.2	425.2	5	5	1	1	ok
var_balanced	regular_polygons	3	4	55	6	6	123.6	123.6	5	5	1	1	ok
var_balanced	regular_polygons	3	4	56	6	4	701.0	701.0	5	5	1	1	ok
var_balanced	regular_polygons	3	4	57	6	2	625.0	625.0	5	5	1	1	ok
var_balanced	regular_polygons	3	4	58	6	1	283.4	283.4	5	5	1	1	ok
var_balanced	regular_polygons	3	4	59	6	1	927.2	927.2	5	5	1	1	ok
var_balanced	regular_polygons	3	4	60	6	2	617.6	617.6	5	5	1	1	ok
var_balanced	regular_polygons	3	4	61	6	6	340.6	340.6	5	5	1	1	ok
var_balanced	regular_polygons	3	4	62	6	4	1074.4	1074.4	5	5	1	1	ok
var_balanced	regular_polygons	3	4	63	6	3	1033.0	1033.0	5	5	1	1	ok
var_balanced	regular_polygons	3	4	64	6	5	440.8	440.8	5	5	1	1	ok
var_balanced	regular_polygons	3	4	65	6	5	1032.6	1032.6	5	5	1	1	ok
var_balanced	regular_polygons	3	4	66	6	1	626.4	626.4	5	5	1	1	ok
var_balanced	regular_polygons	3	4	67	6	5	495.0	495.0	5	5	1	1	ok
var_balanced	regular_polygons	3	4	68	6	3	587.8	587.8	5	5	1	1	ok
var_balanced	regular_polygons	3	4	69	6	6	81.0	81.0	5	5	1	1	ok
var_balanced	regular_polygons	3	4	70	6	2	357.0	357.0	5	5	1	1	ok
var_balanced	regular_polygons	3	4	71	6	5	464.4	464.4	5	5	1	1	ok
var_balanced	regular_polygons	3	4	72	6	4	801.0	801.0	5	5	1	1	ok
var_balanced	regular_polygons	3	4	73	6	5	724.2	724.2	5	5	1	1	ok
var_balanced	regular_polygons	3	4	74	6	1	784.4	784.4	5	5	1	1	ok
var_balanced	regular_polygons	3	4	75	6	2	1323.0	1323.0	5	5	1	1	ok
var_balanced	regular_polygons	3	4	76	6	4	569.8	569.8	5	5	1	1	ok
var_balanced	regular_polygons	3	4	77	6	3	320.8	320.8	5	5	1	1	ok
var_balanced	regular_polygons	3	4	78	6	4	395.2	395.2	5	5	1	1	ok
var_balanced	regular_polygons	3	4	79	6	5	294.6	294.6	5	5	1	1	ok
var_balanced	regular_polygons	3	4	80	6	5	241.2	241.2	5	5	1	1	ok
var_balanced	regular_polygons	3	4	81	6	2	641.8	641.8	5	5	1	1	ok
var_balanced	regular_polygons	3	4	82	6	2	386.4	386.4	5	5	1	1	ok
var_balanced	regular_polygons	3	4	83	6	1	509.0	509.0	5	5	1	1	ok
var_balanced	regular_polygons	3	4	84	6	6	567.8	567.8	5	5	1	1	ok
var_balanced	regular_polygons	3	4	85	6	6	1029.8	1029.8	5	5	1	1	ok
var_balanced	regular_polygons	3	4	86	6	1	503.0	503.0	5	5	1	1	ok
var_balanced	regular_polygons	3	4	87	6	3	1093.8	1093.8	5	5	1	1	ok
var_balanced	regular_polygons	3	4	88	6	6	733.6	733.6	5	5	1	1	ok
var_balanced	regular_polygons	3	4	89	6	6	655.8	655.8	5	5	1	1	ok
var_balanced	regular_polygons	3	4	90	6	3	921.8	921.8	5	5	1	1	ok
var_balanced	regular_polygons	3	4	91	6	4	380.0	380.0	5	5	1	1	ok
var_balanced	regular_polygons	3	4	92	6	1	586.4	586.4	5	5	1	1	ok
var_balanced	regular_polygons	3	4	93	6	6	969.2	969.2	5	5	1	1	ok
var_balanced	regular_polygons	3	4	94	6	4	747.0	747.0	5	5	1	1	ok
var_balanced	regular_polygons	3	4	95	6	6	277.4	277.4	5	5	1	1	ok
var_balanced	regular_polygons	3	4	96	6	3	815.2	815.2	5	5	1	1	ok
var_balanced	regular_polygons	3	4	97	6	3	400.0	400.0	5	5	1	1	ok
var_balanced	regular_polygons	3	4	98	6	4	140.2	140.2	5	5	1	1	ok
var_balanced	regular_polygons	3	4	99	6	5	501.8	501.8	5	5	1	1	ok
var_balanced	regular_polygons	3	4	100	6	4	386.4	386.4	5	5	1	1	ok
var_balanced	regular_polygons	3	4	101	6	3	621.4	621.4	5	5	1	1	ok
var_balanced	regular_polygons	3	4	102	6	6	591.4	591.4	5	5	1	1	ok
var_balanced	regular_polygons	3	4	103	6	6	665.8	665.8	5	5	1	1	ok
var_balanced	regular_polygons	3	4	104	6	6	687.0	687.0	5	5	1	1	ok
var_balanced	regular_polygons	3	4	105	6	6	842.6	842.6	5	5	1	1	ok
var_balanced	regular_polygons	3	4	106	6	2	718.4	718.4	5	5	1	1	ok
var_balanced	regular_polygons	3	4	107	6	6	684.6	684.6	5	5	1	1	ok
var_balanced	regular_polygons	3	4	108	6	3	450.0	450.0	5	5	1	1	ok
var_balanced	regular_polygons	3	4	109	6	2	644.2	644.2	5	5	1	1	ok
var_balanced	regular_polygons	3	4	110	6	4	420.2	420.2	5	5	1	1	ok
var_balanced	regular_polygons	3	4	111	6	6	309.4	309.4	5	5	1	1	ok
var_balanced	regular_polygons	3	4	112	6	2	587.0	587.0	5	5	1	1	ok
var_balanced	regular_polygons	3	4	113	6	1	213.8	213.8	5	5	1	1	ok
var_balanced	regular_polygons	3	4	114	6	2	401.0	401.0	5	5	1	1	ok
var_balanced	regular_polygons	3	4	115	6	2	341.8	341.8	5	5	1	1	ok
var_balanced	regular_polygons	3	4	116	6	1	483.8	483.8	5	5	1	1	ok
var_balanced	regular_polygons	3	4	117	6	6	608.6	608.6	5	5	1	1	ok
var_balanced	regular_polygons	3	4	118	6	5	1252.0	1252.0	5	5	1	1	ok
var_balanced	regular_polygons	3	4	119	6	2	563.2	563.2	5	5	1	1	ok
var_balanced	regular_polygons	3	4	120	6	6	717.2	717.2	5	5	1	1	ok
var_balanced	regular_polygons	3	4	121	6	1	297.2	297.2	5	5	1	1	ok
var_balanced	regular_polygons	3	4	122	6	4	277.8	277.8	5	5	1	1	ok
var_balanced	regular_polygons	3	4	123	6	4	738.0	738.0	5	5	1	1	ok
var_balanced	regular_polygons	3	4	124	6	6	629.6	629.6	5	5	1	1	ok
var_balanced	regular_polygons	3	5	0	6	2	108.8	108.8	5	5	1	1	ok
var_balanced	regular_polygons	3	5	1	6	4	241.4	241.4	5	5	1	1	ok
var_balanced	regular_polygons	3	5	2	6	3	369.8	369.8	5	5	1	1	ok
var_balanced	regular_polygons	3	5	3	6	1	801.6	801.6	5	5	1	1	ok
var_balanced	regular_polygons	3	5	4	6	6	189.8	189.8	5	5	1	1	ok
var_balanced	regular_polygons	3	5	5	6	1	200.8	200.8	5	5	1	1	ok
var_balanced	regular_polygons	3	5	6	6	2	433.2	433.2	5	5	1	1	ok
var_balanced	regular_polygons	3	5	7	6	3	364.8	364.8	5	5	1	1	ok
var_balanced	regular_polygons	3	5	8	6	4	809.6	809.6	5	5	1	1	ok
var_balanced	regular_polygons	3	5	9	6	5	534.8	534.8	5	5	1	1	ok
var_balanced	regular_polygons	3	5	10	6	5	366.4	366.4	5	5	1	1	ok
var_balanced	regular_polygons	3	5	11	6	6	670.4	670.4	5	5	1	1	ok
var_balanced	regular_polygons	3	5	12	6	1	588.6	588.6	5	5	1	1	ok
var_balanced	regular_polygons	3	5	13	6	5	850.6	850.6	5	5	1	1	ok
var_balanced	regular_polygons	3	5	14	6	4	604.6	604.6	5	5	1	1	ok
var_balanced	regular_polygons	3	5	15	6	4	515.0	515.0	5	5	1	1	ok
var_balanced	regular_polygons	3	5	16	6	6	204.0	204.0	5	5	1	1	ok
var_balanced	regular_polygons	3	5	17	6	4	400.8	400.8	5	5	1	1	ok
var_balanced	regular_polygons	3	5	18	6	3	467.8	467.8	5	5	1	1	ok
var_balanced	regular_polygons	3	5	19	6	2	386.0	386.0	5	5	1	1	ok
var_balanced	regular_polygons	3	5	20	6	5	153.0	153.0	5	5	1	1	ok
var_balanced	regular_polygons	3	5	21	6	3	486.8	486.8	5	5	1	1	ok
var_balanced	regular_polygons	3	5	22	6	5	664.0	664.0	5	5	1	1	ok
var_balanced	regular_polygons	3	5	23	6	6	306.4	306.4	5	5	1	1	ok
var_balanced	regular_polygons	3	5	24	6	3	319.0	319.0	5	5	1	1	ok
var_balanced	regular_polygons	3	5	25	6	6	592.0	592.0	5	5	1	1	ok
var_balanced	regular_polygons	3	5	26	6	6	408.0	408.0	5	5	1	1	ok
var_balanced	regular_polygons	3	5	27	6	3	500.2	500.2	5	5	1	1	ok
var_balanced	regular_polygons	3	5	28	6	5	973.0	973.0	5	5	1	1	ok
var_balanced	regular_polygons	3	5	29	6	5	852.0	852.0	5	5	1	1	ok
var_balanced	regular_polygons	3	5	30	6	3	346.4	346.4	5	5	1	1	ok
var_balanced	regular_polygons	3	5	31	6	1	762.6	762.6	5	5	1	1	ok
var_balanced	regular_polygons	3	5	32	6	5	142.8	142.8	5	5	1	1	ok
var_balanced	regular_polygons	3	5	33	6	5	515.2	515.2	5	5	1	1	ok
var_balanced	regular_polygons	3	5	34	6	3	538.8	538.8	5	5	1	1	ok
var_balanced	regular_polygons	3	5	35	6	6	742.4	742.4	5	5	1	1	ok
var_balanced	regular_polygons	3	5	36	6	4	144.6	144.6	5	5	1	1	ok
var_balanced	regular_polygons	3	5	37	6	6	398.6	398.6	5	5	1	1	ok
var_balanced	regular_polygons	3	5	38	6	5	958.2	958.2	5	5	1	1	ok
var_balanced	regular_polygons	3	5	39	6	6	394.8	394.8	5	5	1	1	ok
var_balanced	regular_polygons	3	5	40	6	3	529.6	529.6	5	5	1	1	ok
var_balanced	regular_polygons	3	5	41	6	5	1153.2	1153.2	5	5	1	1	ok
var_balanced	regular_polygons	3	5	42	6	1	792.4	792.4	5	5	1	1	ok
var_balanced	regular_polygons	3	5	43	6	3	342.2	342.2	5	5	1	1	ok
var_balanced	regular_polygons	3	5	44	6	1	656.0	656.0	5	5	1	1	ok
var_balanced	regular_polygons	3	5	45	6	2	443.6	443.6	5	5	1	1	ok
var_balanced	regular_polygons	3	5	46	6	4	458.8	458.8	5	5	1	1	ok
var_balanced	regular_polygons	3	5	47	6	6	666.8	666.8	5	5	1	1	ok
var_balanced	regular_polygons	3	5	48	6	6	776.2	776.2	5	5	1	1	ok
var_balanced	regular_polygons	3	5	49	6	1	749.2	749.2	5	5	1	1	ok
var_balanced	regular_polygons	3	5	50	6	3	715.0	715.0	5	5	1	1	ok
var_balanced	regular_polygons	3	5	51	6	4	557.0	557.0	5	5	1	1	ok
var_balanced	regular_polygons	3	5	52	6	1	979.8	979.8	5	5	1	1	ok
var_balanced	regular_polygons	3	5	53	6	1	413.4	413.4	5	5	1	1	ok
var_balanced	regular_polygons	3	5	54	6	3	531.8	531.8	5	5	1	1	ok
var_balanced	regular_polygons	3	5	55	6	6	315.2	315.2	5	5	1	1	ok
var_balanced	regular_polygons	3	5	56	6	2	652.2	652.2	5	5	1	1	ok
var_balanced	regular_polygons	3	5	57	6	6	125.2	125.2	5	5	1	1	ok
var_balanced	regular_polygons	3	5	58	6	3	651.0	651.0	5	5	1	1	ok
var_balanced	regular_polygons	3	5	59	6	5	725.2	725.2	5	5	1	1	ok
var_balanced	regular_polygons	3	5	60	6	5	205.2	205.2	5	5	1	1	ok
var_balanced	regular_polygons	3	5	61	6	4	582.0	582.0	5	5	1	1	ok
var_balanced	regular_polygons	3	5	62	6	2	516.4	516.4	5	5	1	1	ok
var_balanced	regular_polygons	3	5	63	6	3	258.2	258.2	5	5	1	1	ok
var_balanced	regular_polygons	3	5	64	6	5	1397.8	1397.8	5	5	1	1	ok
var_balanced	regular_polygons	3	5	65	6	5	668.2	668.2	5	5	1	1	ok
var_balanced	regular_polygons	3	5	66	6	5	856.0	856.0	5	5	1	1	ok
var_balanced	regular_polygons	3	5	67	6	3	713.0	713.0	5	5	1	1	ok
var_balanced	regular_polygons	3	5	68	6	6	662.0	662.0	5	5	1	1	ok
var_balanced	regular_polygons	3	5	69	6	6	521.2	521.2	5	5	1	1	ok
var_balanced	regular_polygons	3	5	70	6	2	1142.8	1142.8	5	5	1	1	ok
var_balanced	regular_polygons	3	5	71	6	5	594.2	594.2	5	5	1	1	ok
var_balanced	regular_polygons	3	5	72	6	4	325.8	325.8	5	5	1	1	ok
var_balanced	regular_polygons	3	5	73	6	3	367.6	367.6	5	5	1	1	ok
var_balanced	regular_polygons	3	5	74	6	2	761.0	761.0	5	5	1	1	ok
var_balanced	regular_polygons	3	5	75	6	6	311.8	311.8	5	5	1	1	ok
var_balanced	regular_polygons	3	5	76	6	5	1040.2	1040.2	5	5	1	1	ok
var_balanced	regular_polygons	3	5	77	6	1	1238.6	1238.6	5	5	1	1	ok
var_balanced	regular_polygons	3	5	78	6	2	501.8	501.8	5	5	1	1	ok
var_balanced	regular_polygons	3	5	79	6	6	580.8	580.8	5	5	1	1	ok
var_balanced	regular_polygons	3	5	80	6	2	400.2	400.2	5	5	1	1	ok
var_balanced	regular_polygons	3	5	81	6	5	724.0	724.0	5	5	1	1	ok
var_balanced	regular_polygons	3	5	82	6	6	603.8	603.8	5	5	1	1	ok
var_balanced	regular_polygons	3	5	83	6	6	918.4	918.4	5	5	1	1	ok
var_balanced	regular_polygons	3	5	84	6	6	519.2	519.2	5	5	1	1	ok
var_balanced	regular_polygons	3	5	85	6	3	383.0	383.0	5	5	1	1	ok
var_balanced	regular_polygons	3	5	86	6	5	525.0	525.0	5	5	1	1	ok
var_balanced	regular_polygons	3	5	87	6	6	1075.4	1075.4	5	5	1	1	ok
var_balanced	regular_polygons	3	5	88	6	6	382.8	382.8	5	5	1	1	ok
var_balanced	regular_polygons	3	5	89	6	6	966.8	966.8	5	5	1	1	ok
var_balanced	regular_polygons	3	5	90	6	1	578.2	578.2	5	5	1	1	ok
var_balanced	regular_polygons	3	5	91	6	2	1341.4	1341.4	5	5	1	1	ok
var_balanced	regular_polygons	3	5	92	6	2	1425.4	1425.4	5	5	1	1	ok
var_balanced	regular_polygons	3	5	93	6	5	691.6	691.6	5	5	1	1	ok
var_balanced	regular_polygons	3	5	94	6	4	906.0	906.0	5	5	1	1	ok
var_balanced	regular_polygons	3	5	95	6	3	1190.8	1190.8	5	5	1	1	ok
var_balanced	regular_polygons	3	5	96	6	6	848.0	848.0	5	5	1	1	ok
var_balanced	regular_polygons	3	5	97	6	5	342.4	342.4	5	5	1	1	ok
var_balanced	regular_polygons	3	5	98	6	6	648.6	648.6	5	5	1	1	ok
var_balanced	regular_polygons	3	5	99	6	3	482.6	482.6	5	5	1	1	ok
var_balanced	regular_polygons	3	5	100	6	1	564.8	564.8	5	5	1	1	ok
var_balanced	regular_polygons	3	5	101	6	2	482.6	482.6	5	5	1	1	ok
var_balanced	regular_polygons	3	5	102	6	2	624.6	624.6	5	5	1	1	ok
var_balanced	regular_polygons	3	5	103	6	3	732.8	732.8	5	5	1	1	ok
var_balanced	regular_polygons	3	5	104	6	6	723.4	723.4	5	5	1	1	ok
var_balanced	regular_polygons	3	5	105	6	4	327.6	327.6	5	5	1	1	ok
var_balanced	regular_polygons	3	5	106	6	1	488.0	488.0	5	5	1	1	ok
var_balanced	regular_polygons	3	5	107	6	4	870.0	870.0	5	5	1	1	ok
var_balanced	regular_polygons	3	5	108	6	5	700.2	700.2	5	5	1	1	ok
var_balanced	regular_polygons	3	5	109	6	2	659.8	659.8	5	5	1	1	ok
var_balanced	regular_polygons	3	5	110	6	1	447.2	447.2	5	5	1	1	ok
var_balanced	regular_polygons	3	5	111	6	6	438.0	438.0	5	5	1	1	ok
var_balanced	regular_polygons	3	5	112	6	1	793.2	793.2	5	5	1	1	ok
var_balanced	regular_polygons	3	5	113	6	5	320.4	320.4	5	5	1	1	ok
var_balanced	regular_polygons	3	5	114	6	6	810.0	810.0	5	5	1	1	ok
var_balanced	regular_polygons	3	5	115	6	2	242.0	242.0	5	5	1	1	ok
var_balanced	regular_polygons	3	5	116	6	4	594.0	594.0	5	5	1	1	ok
var_balanced	regular_polygons	3	5	117	6	6	284.6	284.6	5	5	1	1	ok
var_balanced	regular_polygons	3	5	118	6	3	1156.2	1156.2	5	5	1	1	ok
var_balanced	regular_polygons	3	5	119	6	5	698.4	698.4	5	5	1	1	ok
var_balanced	regular_polygons	3	5	120	6	6	1253.2	1253.2	5	5	1	1	ok
var_balanced	regular_polygons	3	5	121	6	1	532.4	532.4	5	5	1	1	ok
var_balanced	regular_polygons	3	5	122	6	5	1029.8	1029.8	5	5	1	1	ok
var_balanced	regular_polygons	3	5	123	6	1	374.2	374.2	5	5	1	1	ok
var_balanced	regular_polygons	3	5	124	6	4	721.2	721.2	5	5	1	1	ok
var_balanced	totems	3	0	0	6	1	2.0	2.0	5	5	1	1	ok
var_balanced	totems	3	0	1	6	2	4.0	4.0	5	5	1	1	ok
var_balanced	totems	3	0	2	6	2	2.0	2.0	5	5	1	1	ok
var_balanced	totems	3	0	3	6	6	2.0	2.0	5	5	1	1	ok
var_balanced	totems	3	0	4	6	5	15.0	15.0	5	5	1	1	ok
var_balanced	totems	3	0	5	6	1	2.0	2.0	5	5	1	1	ok
var_balanced	totems	3	0	6	6	1	15.0	15.0	5	5	1	1	ok
var_balanced	totems	3	0	7	6	2	4.0	4.0	5	5	1	1	ok
var_balanced	totems	3	0	8	6	5	15.0	15.0	5	5	1	1	ok
var_balanced	totems	3	0	9	6	6	2.0	2.0	5	5	1	1	ok
var_balanced	totems	3	0	10	6	2	4.0	4.0	5	5	1	1	ok
var_balanced	totems	3	0	11	6	5	2.0	2.0	5	5	1	1	ok
var_balanced	totems	3	0	12	6	1	15.0	15.0	5	5	1	1	ok
var_balanced	totems	3	0	13	6	6	2.0	2.0	5	5	1	1	ok
var_balanced	totems	3	0	14	6	3	2.0	2.0	5	5	1	1	ok
var_balanced	totems	3	0	15	6	2	4.0	4.0	5	5	1	1	ok
var_balanced	totems	3	0	16	6	3	2.0	2.0	5	5	1	1	ok
var_balanced	totems	3	0	17	6	1	2.0	2.0	5	5	1	1	ok
var_balanced	totems	3	0	18	6	1	15.0	15.0	5	5	1	1	ok
var_balanced	totems	3	0	19	6	3	4.0	4.0	5	5	1	1	ok
var_balanced	totems	3	0	20	6	1	2.0	2.0	5	5	1	1	ok
var_balanced	totems	3	0	21	6	5	15.0	15.0	5	5	1	1	ok
var_balanced	totems	3	0	22	6	4	2.0	2.0	5	5	1	1	ok
var_balanced	totems	3	0	23	6	5	15.0	15.0	5	5	1	1	ok
var_balanced	totems	3	0	24	6	6	2.0	2.0	5	5	1	1	ok
var_balanced	totems	3	0	25	6	5	4.0	4.0	5	5	1	1	ok
var_balanced	totems	3	0	26	6	6	2.0	2.0	5	5	1	1	ok
var_balanced	totems	3	0	27	6	1	4.0	4.0	5	5	1	1	ok
var_balanced	totems	3	0	28	6	3	15.0	15.0	5	5	1	1	ok
var_balanced	totems	3	0	29	6	2	2.0	2.0	5	5	1	1	ok
var_balanced	totems	3	0	30	6	4	15.0	15.0	5	5	1	1	ok
var_balanced	totems	3	0	31	6	4	2.0	2.0	5	5	1	1	ok
var_balanced	totems	3	0	32	6	2	2.0	2.0	5	5	1	1	ok
var_balanced	totems	3	0	33	6	3	4.0	4.0	5	5	1	1	ok
var_balanced	totems	3	0	34	6	6	15.0	15.0	5	5	1	1	ok
var_balanced	totems	3	0	35	6	6	4.0	4.0	5	5	1	1	ok
var_balanced	totems	3	0	36	6	5	2.0	2.0	5	5	1	1	ok
var_balanced	totems	3	0	37	6	5	2.0	2.0	5	5	1	1	ok
var_balanced	totems	3	0	38	6	2	2.0	2.0	5	5	1	1	ok
var_balanced	totems	3	0	39	6	4	15.0	15.0	5	5	1	1	ok
var_balanced	totems	3	0	40	6	6	2.0	2.0	5	5	1	1	ok
var_balanced	totems	3	1	0	6	6	4.4	4.4	5	5	1	1	ok
var_balanced	totems	3	1	1	6	2	16.2	16.2	5	5	1	1	ok
var_balanced	totems	3	1	2	6	4	11.0	11.0	5	5	1	1	ok
var_balanced	totems	3	1	3	6	3	4.4	4.4	5	5	1	1	ok
var_balanced	totems	3	1	4	6	3	16.2	16.2	5	5	1	1	ok
var_balanced	totems	3	1	5	6	1	3.2	3.2	5	5	1	1	ok
var_balanced	totems	3	1	6	6	1	16.2	16.2	5	5	1	1	ok
var_balanced	totems	3	1	7	6	4	16.2	16.2	5	5	1	1	ok
var_balanced	totems	3	1	8	6	5	24.0	24.0	5	5	1	1	ok
var_balanced	totems	3	1	9	6	6	3.2	3.2	5	5	1	1	ok
var_balanced	totems	3	1	10	6	1	5.2	5.2	5	5	1	1	ok
var_balanced	totems	3	1	11	6	3	11.0	11.0	5	5	1	1	ok
var_balanced	totems	3	1	12	6	3	16.2	16.2	5	5	1	1	ok
var_balanced	totems	3	1	13	6	2	3.2	3.2	5	5	1	1	ok
var_balanced	totems	3	1	14	6	5	3.2	3.2	5	5	1	1	ok
var_balanced	totems	3	1	15	6	3	16.2	16.2	5	5	1	1	ok
var_balanced	totems	3	1	16	6	5	3.2	3.2	5	5	1	1	ok
